person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22.0,0,1,18152.0,0,2,4000.0,3,10.99,0.22,3.0,585,0,1
24.0,1,3,55127.0,4,3,4000.0,3,11.83,0.07,2.0,620,1,0
29.0,1,3,58151.0,5,3,10000.0,5,7.51,0.17,10.0,658,1,0
22.0,0,4,73126.0,0,3,13000.0,5,9.99,0.18,4.0,499,1,0
24.0,1,3,66737.0,0,3,3200.0,0,11.83,0.05,2.0,629,0,0
24.0,1,0,101741.0,3,3,12000.0,3,6.91,0.12,2.0,665,0,0
23.0,0,0,104368.0,1,0,18753.0,3,12.54,0.18,3.0,677,0,1
25.0,1,1,51210.0,1,3,12248.0,4,9.18,0.24,4.0,678,0,0
28.0,1,0,83188.0,5,3,10000.0,4,11.01,0.12,5.0,644,0,0
23.0,1,3,115130.0,4,3,20000.0,1,10.99,0.17,2.0,701,0,0
22.0,1,1,64395.0,1,3,3000.0,3,11.25,0.05,4.0,654,1,0
24.0,1,4,68162.0,2,3,17000.0,2,7.51,0.25,2.0,646,1,0
23.0,1,3,101795.0,5,0,16000.0,1,6.03,0.16,2.0,573,1,0
27.0,0,3,84993.0,3,3,7500.0,3,7.88,0.09,5.0,524,0,0
31.0,1,0,54977.0,6,0,10000.0,5,9.88,0.18,8.0,667,1,0
22.0,1,1,33922.0,1,3,4250.0,1,10.99,0.13,4.0,680,0,0
23.0,1,4,39188.0,0,3,5000.0,5,13.93,0.13,4.0,697,0,1
32.0,0,0,22402.0,9,2,4750.0,5,7.88,0.21,6.0,674,0,1
25.0,1,0,31235.0,3,3,3000.0,0,10.84,0.1,4.0,618,0,1
33.0,0,4,46051.0,10,3,4400.0,4,11.71,0.1,8.0,689,1,0
33.0,0,0,58317.0,9,0,10707.0,5,10.74,0.18,9.0,652,1,0
24.0,1,0,43880.0,1,2,11284.0,1,12.21,0.26,2.0,595,1,0
24.0,0,4,35629.0,1,0,8583.0,3,11.44,0.24,2.0,705,0,0
22.0,0,1,38334.0,0,3,6400.0,1,9.32,0.17,4.0,704,1,0
31.0,1,0,29803.0,4,3,2500.0,3,7.62,0.08,6.0,682,0,0
22.0,0,1,53740.0,0,3,10000.0,5,15.58,0.19,3.0,634,0,1
34.0,1,3,80456.0,13,3,12000.0,0,14.3,0.15,6.0,625,0,1
29.0,1,0,65871.0,9,3,10000.0,2,13.49,0.15,9.0,618,0,1
33.0,0,3,120814.0,5,3,20000.0,5,12.81,0.17,10.0,665,1,0
28.0,1,1,50519.0,6,3,4000.0,4,18.64,0.08,8.0,678,0,1
23.0,0,0,52438.0,3,3,4400.0,3,11.99,0.08,4.0,605,0,1
30.0,0,1,92953.0,7,3,12000.0,3,17.27,0.13,10.0,539,0,1
29.0,0,1,23827.0,8,3,4000.0,0,9.46,0.17,6.0,687,0,1
24.0,1,4,35635.0,3,0,1450.0,4,11.01,0.04,4.0,709,0,1
32.0,1,3,54142.0,8,3,15000.0,5,10.85,0.28,8.0,591,0,1
30.0,1,3,123174.0,6,3,10000.0,2,6.03,0.08,8.0,601,0,0
25.0,1,0,71989.0,1,3,15000.0,0,16.45,0.21,4.0,648,0,1
22.0,0,0,48892.0,1,3,12800.0,3,8.9,0.26,2.0,530,0,1
27.0,1,1,57226.0,8,0,7750.0,0,11.01,0.14,7.0,663,0,1
25.0,0,4,39705.0,2,0,2500.0,2,16.45,0.06,3.0,583,0,1
31.0,1,4,79055.0,9,0,20000.0,0,11.71,0.25,9.0,728,1,0
22.0,0,3,165525.0,2,0,10000.0,0,5.79,0.06,4.0,694,0,0
29.0,0,0,38356.0,8,3,7200.0,4,11.03,0.19,8.0,658,0,1
26.0,1,1,44742.0,5,3,7800.0,5,14.27,0.17,2.0,680,1,0
23.0,1,3,65758.0,0,3,15000.0,3,15.27,0.23,2.0,635,0,1
25.0,0,1,59592.0,3,3,10000.0,3,14.54,0.17,2.0,640,0,1
26.0,1,3,57335.0,7,3,7891.0,3,13.38,0.14,5.0,606,0,1
27.0,1,0,65927.0,4,3,5000.0,0,13.17,0.08,8.0,654,0,1
26.0,0,3,76330.0,4,3,1510.0,0,12.24,0.02,5.0,578,1,0
24.0,1,1,72778.0,3,0,14000.0,0,7.51,0.19,2.0,610,1,0
22.0,1,4,46618.0,0,3,10000.0,4,13.49,0.21,2.0,672,0,0
22.0,1,3,24389.0,0,3,7750.0,3,14.83,0.32,4.0,686,0,1
33.0,0,1,68319.0,11,0,8500.0,1,12.42,0.12,6.0,685,0,1
33.0,0,4,33808.0,11,3,6000.0,0,13.49,0.18,8.0,603,0,1
31.0,0,4,45029.0,9,3,8000.0,4,7.49,0.18,6.0,703,1,0
26.0,1,1,58463.0,2,3,6000.0,4,16.45,0.1,4.0,617,0,1
29.0,1,1,73786.0,6,3,3000.0,5,13.61,0.04,9.0,614,1,0
28.0,0,3,48883.0,0,3,1719.0,3,11.31,0.04,8.0,613,1,0
31.0,1,3,65822.0,8,0,15000.0,2,8.49,0.23,5.0,624,0,1
30.0,0,0,18284.0,5,2,5000.0,3,14.96,0.27,9.0,625,0,1
29.0,1,3,109485.0,7,0,12000.0,0,7.09,0.11,9.0,568,1,0
23.0,1,1,115165.0,4,0,19800.0,2,13.22,0.17,3.0,675,0,1
22.0,1,3,41646.0,1,3,10000.0,3,15.28,0.24,3.0,620,0,1
23.0,1,3,90523.0,0,0,4900.0,1,7.74,0.05,4.0,553,1,0
23.0,1,1,79229.0,4,0,7000.0,5,8.49,0.09,4.0,712,1,0
23.0,1,4,57257.0,0,3,12000.0,0,16.29,0.21,3.0,630,0,1
27.0,1,0,75264.0,7,0,15000.0,0,11.01,0.2,8.0,662,1,0
25.0,0,0,71767.0,0,0,3490.0,3,15.58,0.05,3.0,640,0,1
27.0,1,1,50993.0,2,3,2400.0,4,11.13,0.05,5.0,609,0,0
25.0,0,3,121139.0,4,0,17600.0,4,10.59,0.15,3.0,609,0,0
27.0,0,1,54292.0,1,3,5000.0,5,16.89,0.09,10.0,582,0,1
22.0,1,1,65859.0,1,0,12000.0,2,13.48,0.18,2.0,645,0,1
26.0,1,0,73816.0,2,0,7500.0,4,10.25,0.1,4.0,644,1,0
27.0,1,4,96984.0,4,0,10000.0,0,12.68,0.1,5.0,643,1,0
24.0,1,0,36767.0,0,3,10000.0,0,11.66,0.27,2.0,554,0,1
23.0,1,3,65676.0,0,0,8800.0,3,10.99,0.13,4.0,592,1,0
25.0,0,0,65837.0,1,3,3469.0,1,12.81,0.05,3.0,688,0,1
25.0,0,1,71389.0,4,3,7500.0,3,15.37,0.11,4.0,672,0,1
28.0,1,1,35766.0,3,2,6250.0,5,12.87,0.17,9.0,603,1,0
30.0,1,0,130540.0,4,3,8000.0,4,14.96,0.06,7.0,674,0,1
35.0,0,0,94498.0,11,0,10000.0,0,7.35,0.11,8.0,670,1,0
35.0,1,1,99241.0,12,0,7200.0,2,6.62,0.07,7.0,585,1,0
22.0,0,1,58475.0,1,0,6500.0,5,15.99,0.11,2.0,535,0,1
31.0,0,4,147806.0,7,0,10000.0,3,8.1,0.07,6.0,671,1,0
31.0,0,0,74278.0,8,3,5100.0,0,11.49,0.07,8.0,553,1,0
24.0,1,1,37331.0,0,3,10000.0,3,14.9,0.27,4.0,663,0,1
26.0,0,1,98047.0,6,3,6000.0,4,7.51,0.06,2.0,681,0,1
25.0,1,3,99134.0,7,3,9200.0,4,6.03,0.09,3.0,641,1,0
22.0,0,4,40864.0,2,0,5325.0,0,14.59,0.13,4.0,575,0,1
23.0,1,1,48943.0,0,0,4000.0,1,11.48,0.08,3.0,572,1,0
29.0,1,4,118274.0,6,0,1825.0,0,14.27,0.02,6.0,711,0,0
26.0,1,0,83953.0,0,0,14563.0,2,11.82,0.17,4.0,607,0,1
29.0,1,0,79120.0,5,3,15000.0,5,11.83,0.19,9.0,638,1,0
22.0,0,3,144961.0,1,0,5000.0,5,14.79,0.03,3.0,641,1,0
26.0,1,0,37128.0,1,3,8000.0,2,11.01,0.22,3.0,658,0,1
31.0,0,1,80064.0,10,3,6000.0,0,14.35,0.07,5.0,664,0,1
27.0,0,4,93193.0,5,3,8000.0,0,5.79,0.09,6.0,713,1,0
24.0,1,0,44116.0,2,3,8000.0,5,14.96,0.18,2.0,683,0,1
29.0,1,1,145281.0,4,0,5000.0,0,9.32,0.03,5.0,651,1,0
24.0,0,3,99641.0,0,3,15125.0,2,10.36,0.15,4.0,605,1,0
25.0,0,1,45645.0,0,3,9600.0,2,5.99,0.21,4.0,634,0,1
25.0,0,1,30050.0,3,3,9600.0,4,11.71,0.32,4.0,584,0,1
27.0,1,0,49696.0,7,0,2000.0,0,7.29,0.04,5.0,619,0,1
24.0,1,3,112727.0,2,0,12000.0,0,16.29,0.11,3.0,612,0,1
30.0,1,3,83468.0,6,0,14000.0,0,10.14,0.17,10.0,669,0,1
29.0,0,0,78849.0,5,0,10000.0,2,6.99,0.13,9.0,572,1,0
25.0,1,1,39295.0,2,3,5100.0,5,8.38,0.13,3.0,669,0,0
26.0,0,1,83796.0,3,0,6200.0,2,15.99,0.07,2.0,631,0,1
30.0,1,0,25995.0,6,3,7250.0,3,8.0,0.28,10.0,578,0,1
29.0,0,1,14264.0,8,3,2495.0,4,9.99,0.17,7.0,656,0,1
24.0,0,0,61173.0,0,3,10000.0,2,14.27,0.16,4.0,517,1,0
24.0,1,1,69858.0,0,0,4000.0,4,6.76,0.06,3.0,631,0,0
25.0,1,4,36620.0,0,3,5212.0,4,17.29,0.14,4.0,584,0,1
23.0,0,0,136708.0,2,0,3000.0,1,11.01,0.02,3.0,659,0,0
28.0,1,1,73410.0,9,3,20000.0,4,10.75,0.27,9.0,735,0,1
21.0,1,4,67526.0,0,3,6000.0,4,11.01,0.09,3.0,661,0,0
22.0,0,0,27119.0,0,0,4000.0,4,12.99,0.15,2.0,540,1,0
25.0,0,3,57142.0,2,0,6000.0,3,5.42,0.11,4.0,619,0,1
22.0,1,0,58493.0,0,0,9925.0,1,9.63,0.17,2.0,683,1,0
25.0,0,4,47789.0,1,3,6000.0,5,13.49,0.13,2.0,628,0,1
25.0,1,0,30796.0,0,3,8000.0,2,12.72,0.26,4.0,663,0,1
33.0,0,1,45330.0,9,0,13000.0,3,10.36,0.29,9.0,601,0,0
24.0,1,0,109387.0,3,3,13000.0,3,12.69,0.12,4.0,587,0,1
27.0,1,0,159477.0,3,3,20000.0,0,12.73,0.13,10.0,582,1,0
30.0,0,3,40388.0,6,3,2032.0,2,14.76,0.05,7.0,586,0,1
33.0,0,0,73105.0,14,3,10000.0,1,5.79,0.14,5.0,522,1,0
33.0,1,1,55667.0,12,0,15000.0,5,12.77,0.27,7.0,569,1,0
30.0,1,1,58844.0,3,3,14356.0,4,12.49,0.24,7.0,680,0,1
29.0,1,0,37656.0,6,3,10272.0,0,11.51,0.27,5.0,524,0,1
24.0,1,3,51478.0,2,3,10000.0,2,15.25,0.19,3.0,649,0,1
23.0,1,3,156952.0,0,0,5000.0,1,5.79,0.03,4.0,634,1,0
30.0,1,1,138000.0,10,0,14400.0,0,14.54,0.1,10.0,710,0,1
31.0,0,1,23847.0,8,3,4000.0,0,10.42,0.17,7.0,615,0,1
21.0,1,0,14420.0,2,3,2500.0,4,8.88,0.17,2.0,637,0,1
33.0,0,1,51163.0,9,3,12000.0,3,13.56,0.23,8.0,674,1,0
29.0,0,4,62981.0,4,3,3200.0,1,14.96,0.05,7.0,620,0,1
28.0,1,0,28357.0,5,0,4800.0,0,10.39,0.17,7.0,697,0,0
25.0,0,1,56207.0,0,3,18250.0,0,14.26,0.32,3.0,610,0,1
28.0,0,4,36261.0,6,3,5000.0,4,15.96,0.14,7.0,723,0,1
29.0,0,3,41751.0,3,3,8000.0,3,13.0,0.19,10.0,532,0,1
22.0,0,0,59731.0,0,3,15000.0,3,15.63,0.25,4.0,552,0,1
30.0,1,0,51823.0,8,3,10000.0,3,11.01,0.19,7.0,515,1,0
23.0,1,0,37326.0,0,3,9000.0,3,14.61,0.24,4.0,533,0,1
33.0,0,3,30780.0,9,3,10000.0,3,8.44,0.32,10.0,605,0,1
26.0,0,1,78906.0,4,3,15000.0,3,11.39,0.19,3.0,711,0,0
32.0,1,0,22780.0,9,3,1000.0,0,13.76,0.04,10.0,617,0,1
23.0,0,4,103780.0,0,0,6000.0,1,10.0,0.06,3.0,646,0,0
25.0,1,1,59140.0,4,3,10000.0,2,6.62,0.17,4.0,626,0,1
24.0,1,0,108830.0,4,3,19477.0,4,10.02,0.18,3.0,673,0,0
25.0,1,1,44250.0,2,0,5000.0,5,11.01,0.11,4.0,668,1,0
37.0,0,3,53677.0,14,0,5000.0,4,7.49,0.09,13.0,694,1,0
27.0,0,0,46965.0,4,0,2502.0,4,12.25,0.05,5.0,687,0,1
32.0,1,0,42285.0,9,3,12000.0,5,14.96,0.28,8.0,701,0,1
23.0,1,0,40878.0,1,3,2793.0,2,15.62,0.07,4.0,563,0,1
33.0,1,1,91057.0,8,0,6000.0,5,7.51,0.07,5.0,556,1,0
22.0,0,0,54456.0,0,3,10838.0,4,18.2,0.2,4.0,651,0,1
24.0,1,1,90876.0,3,3,14000.0,3,16.45,0.15,2.0,545,0,1
32.0,1,2,104801.0,7,0,20000.0,3,14.74,0.19,9.0,688,0,1
26.0,1,3,93125.0,3,0,12800.0,5,6.92,0.14,3.0,630,0,0
28.0,0,0,94803.0,4,0,19700.0,2,7.9,0.21,9.0,544,1,0
25.0,1,3,59373.0,0,3,12000.0,5,8.64,0.2,5.0,604,0,0
24.0,1,1,103134.0,0,0,15000.0,5,7.9,0.15,2.0,702,0,0
23.0,1,1,61830.0,2,0,8000.0,4,7.49,0.13,3.0,558,1,0
28.0,1,3,90908.0,5,0,10000.0,5,12.21,0.11,5.0,624,0,0
23.0,0,3,94995.0,4,0,8000.0,5,12.87,0.08,2.0,639,0,1
26.0,1,3,66836.0,6,0,10000.0,3,7.51,0.15,3.0,594,0,1
28.0,1,3,55048.0,5,3,10000.0,3,10.45,0.18,7.0,610,1,0
28.0,1,1,105184.0,4,0,20000.0,4,11.51,0.19,5.0,655,0,1
32.0,0,3,147643.0,10,0,10000.0,3,8.59,0.07,10.0,685,0,0
24.0,1,4,10951.0,0,3,1500.0,1,13.99,0.14,4.0,693,0,1
22.0,0,0,66792.0,4,3,8000.0,4,15.31,0.12,4.0,655,0,1
28.0,0,1,55040.0,6,3,3600.0,3,16.29,0.07,7.0,683,0,0
21.0,0,3,15153.0,1,2,3000.0,1,8.9,0.2,4.0,594,0,1
26.0,0,0,45623.0,4,0,10400.0,5,8.94,0.23,3.0,636,1,0
39.0,1,4,77604.0,16,0,8750.0,0,11.01,0.11,13.0,619,0,1
31.0,1,4,31276.0,5,2,3500.0,3,13.49,0.11,9.0,695,0,0
32.0,1,1,72936.0,9,3,10000.0,3,14.01,0.14,9.0,656,0,1
30.0,1,3,87397.0,9,3,14435.0,1,9.27,0.17,7.0,638,1,0
28.0,1,3,35104.0,3,3,8700.0,5,14.61,0.25,8.0,637,0,1
25.0,1,3,71769.0,0,3,20000.0,1,11.12,0.28,2.0,646,0,1
24.0,1,1,48960.0,1,3,7000.0,3,13.23,0.14,3.0,522,0,0
26.0,0,1,58472.0,3,0,9838.0,1,8.9,0.17,5.0,583,1,0
29.0,0,1,26612.0,6,3,7710.0,3,7.45,0.29,9.0,596,0,1
25.0,1,4,53901.0,4,3,8000.0,1,13.35,0.15,3.0,653,0,1
29.0,1,1,70997.0,6,3,20000.0,4,13.28,0.28,5.0,676,0,1
26.0,1,1,88884.0,5,3,5000.0,1,15.31,0.06,2.0,662,0,1
23.0,1,0,66904.0,0,0,5500.0,5,11.36,0.08,4.0,574,1,0
26.0,1,0,15288.0,2,2,2690.0,1,10.96,0.18,4.0,649,0,1
38.0,0,0,58287.0,16,0,7800.0,2,10.65,0.13,12.0,539,1,0
33.0,1,1,137596.0,9,0,21000.0,0,13.16,0.15,9.0,690,1,0
27.0,1,0,90527.0,1,0,10000.0,5,14.82,0.11,4.0,655,0,1
26.0,1,1,70484.0,4,3,20000.0,0,10.25,0.28,2.0,590,0,1
30.0,1,1,59567.0,7,2,8500.0,4,12.18,0.14,8.0,664,0,0
33.0,1,1,51674.0,10,3,3600.0,3,12.68,0.07,5.0,692,0,0
25.0,1,1,59530.0,0,0,18200.0,3,11.99,0.31,4.0,662,0,1
24.0,0,3,63648.0,5,3,8000.0,2,10.99,0.13,4.0,540,1,0
35.0,1,1,28953.0,12,3,4991.0,5,15.17,0.17,9.0,640,1,0
33.0,0,1,45397.0,12,0,13000.0,4,10.36,0.29,7.0,608,1,0
24.0,0,1,64533.0,0,3,2038.0,4,9.25,0.03,4.0,586,0,0
22.0,0,3,24639.0,0,3,7750.0,3,14.83,0.31,4.0,550,0,1
26.0,0,3,87355.0,2,2,16000.0,5,10.77,0.18,3.0,673,1,0
25.0,0,0,52847.0,0,3,8000.0,5,11.01,0.15,3.0,624,1,0
29.0,0,3,79030.0,4,0,12000.0,4,9.62,0.15,5.0,597,0,0
26.0,1,3,157021.0,3,3,4550.0,2,13.57,0.03,4.0,631,0,0
30.0,1,3,52653.0,9,3,3200.0,3,8.0,0.06,5.0,598,1,0
25.0,1,0,37382.0,4,0,8000.0,5,10.65,0.21,4.0,636,1,0
24.0,0,1,40223.0,2,3,6900.0,2,17.56,0.17,3.0,583,0,1
23.0,0,3,91188.0,0,3,15000.0,4,13.57,0.16,3.0,639,0,1
26.0,1,1,18084.0,4,3,2000.0,0,15.58,0.11,4.0,639,0,1
24.0,1,3,61966.0,0,0,12000.0,0,17.43,0.19,4.0,617,0,1
24.0,0,1,121266.0,1,0,16000.0,0,14.72,0.13,2.0,586,0,0
22.0,1,3,44754.0,1,3,7000.0,3,9.99,0.16,4.0,588,0,1
27.0,1,4,48657.0,1,3,9600.0,5,14.16,0.2,5.0,584,1,0
23.0,1,0,60034.0,1,3,15000.0,3,15.99,0.25,4.0,639,0,1
22.0,0,0,64620.0,3,3,6500.0,1,10.65,0.1,4.0,612,1,0
26.0,1,0,44903.0,2,3,6825.0,5,7.49,0.15,2.0,609,0,0
32.0,0,0,34492.0,11,0,5987.0,3,15.17,0.17,9.0,670,0,1
32.0,1,4,28432.0,11,3,7125.0,5,15.28,0.25,5.0,690,0,1
34.0,0,3,122786.0,13,0,7200.0,2,13.49,0.06,5.0,612,0,1
23.0,1,4,42889.0,0,2,10000.0,3,10.25,0.23,2.0,671,1,0
25.0,1,1,49143.0,0,0,9250.0,3,9.63,0.19,3.0,664,0,1
26.0,0,4,86002.0,0,3,20000.0,0,13.36,0.23,2.0,631,0,1
29.0,1,1,127622.0,0,3,8000.0,4,7.49,0.06,7.0,626,0,0
24.0,1,4,29643.0,3,2,3000.0,1,13.98,0.1,2.0,597,0,0
39.0,0,3,91008.0,16,3,14000.0,1,6.03,0.15,13.0,665,1,0
23.0,0,4,31332.0,1,2,4575.0,4,11.01,0.15,2.0,634,0,0
22.0,1,3,86016.0,0,3,7000.0,3,15.88,0.08,3.0,600,0,1
29.0,0,3,54008.0,3,3,6000.0,4,13.52,0.11,8.0,568,0,1
27.0,0,0,41440.0,5,0,6400.0,2,7.14,0.15,10.0,550,1,0
25.0,1,1,63878.0,0,0,9000.0,0,7.88,0.14,4.0,602,1,0
29.0,1,2,90941.0,4,3,6400.0,5,7.49,0.07,8.0,651,1,0
25.0,0,4,93282.0,2,0,3000.0,0,7.49,0.03,4.0,647,0,0
29.0,0,0,55271.0,8,2,10000.0,3,17.58,0.18,6.0,595,1,0
22.0,1,3,91119.0,0,3,10000.0,1,11.26,0.11,4.0,652,0,0
28.0,1,1,39702.0,4,3,10234.0,3,7.36,0.26,8.0,615,0,1
22.0,1,1,12505.0,1,3,1569.0,5,7.74,0.13,2.0,616,0,1
29.0,0,1,62181.0,8,3,5000.0,0,8.0,0.08,6.0,673,0,0
28.0,0,0,31162.0,3,3,5173.0,0,18.36,0.17,6.0,669,0,1
24.0,1,0,40955.0,3,3,10000.0,0,9.88,0.24,4.0,656,0,1
23.0,1,3,36814.0,3,3,10000.0,3,12.18,0.27,3.0,656,0,1
31.0,1,2,94831.0,9,3,10000.0,1,14.28,0.11,9.0,696,0,1
30.0,1,0,102894.0,8,3,7000.0,4,10.65,0.07,9.0,658,1,0
23.0,0,0,92036.0,2,3,20000.0,2,15.05,0.22,4.0,648,0,1
34.0,1,0,77188.0,14,3,3500.0,3,10.0,0.05,10.0,589,1,0
23.0,0,1,117847.0,3,0,12000.0,1,9.91,0.1,2.0,598,0,0
32.0,0,4,38591.0,9,0,3000.0,0,7.51,0.08,7.0,652,0,1
27.0,0,1,32618.0,7,0,6000.0,3,6.91,0.18,9.0,523,0,1
24.0,0,1,97084.0,0,0,8000.0,1,12.5,0.08,4.0,589,0,0
22.0,1,4,48104.0,2,3,6000.0,2,13.22,0.12,2.0,620,0,1
22.0,0,1,63281.0,0,3,10000.0,5,11.71,0.16,3.0,581,1,0
25.0,1,1,147229.0,3,0,10000.0,0,13.57,0.07,4.0,660,1,0
23.0,1,3,70556.0,0,0,2500.0,4,10.37,0.04,2.0,648,1,0
36.0,0,3,34701.0,12,0,3075.0,5,15.62,0.09,12.0,585,0,1
27.0,0,1,111021.0,7,0,20000.0,3,11.01,0.18,9.0,686,0,1
24.0,1,3,77058.0,3,0,20000.0,3,17.51,0.26,4.0,634,0,1
32.0,1,1,75898.0,8,3,6000.0,3,11.01,0.08,5.0,684,0,0
26.0,0,1,48875.0,5,3,5875.0,5,12.69,0.12,2.0,658,1,0
28.0,1,1,102726.0,3,3,9000.0,0,11.01,0.09,7.0,639,1,0
22.0,0,1,74151.0,0,0,12000.0,5,13.49,0.16,3.0,622,0,0
30.0,0,3,121189.0,9,0,17678.0,3,11.03,0.15,7.0,550,1,0
26.0,0,0,70554.0,8,0,15000.0,3,11.01,0.21,3.0,661,0,1
26.0,1,3,61008.0,4,3,2800.0,3,13.61,0.05,3.0,630,0,0
26.0,1,1,97115.0,3,0,6300.0,1,5.79,0.06,4.0,635,0,0
31.0,0,2,70905.0,8,0,16000.0,0,11.01,0.23,8.0,656,0,1
23.0,0,0,29904.0,0,3,5000.0,0,6.62,0.17,2.0,654,1,0
26.0,1,0,79255.0,1,3,4800.0,4,13.49,0.06,3.0,666,1,0
34.0,0,3,121053.0,12,0,12000.0,1,7.49,0.1,6.0,596,0,0
21.0,1,4,18008.0,0,2,3000.0,2,11.01,0.17,4.0,635,0,1
31.0,0,1,63004.0,8,3,19000.0,1,14.83,0.3,10.0,555,0,1
25.0,1,3,35900.0,2,3,5000.0,0,15.7,0.14,3.0,667,0,1
25.0,1,4,43306.0,1,3,7200.0,4,9.99,0.17,4.0,615,1,0
23.0,0,3,34631.0,1,3,3000.0,0,10.25,0.09,4.0,634,0,0
24.0,1,4,58535.0,1,3,15200.0,0,11.48,0.26,3.0,667,0,1
26.0,1,0,61131.0,7,3,13000.0,2,11.31,0.21,4.0,638,1,0
23.0,1,0,96616.0,1,3,5000.0,4,5.42,0.05,2.0,663,1,0
23.0,0,0,89015.0,2,3,6825.0,0,10.99,0.08,3.0,588,1,0
24.0,1,3,59790.0,0,3,6016.0,5,8.0,0.1,4.0,657,0,0
30.0,0,1,43951.0,5,3,8000.0,0,15.99,0.18,6.0,673,0,1
22.0,1,1,54094.0,0,0,3000.0,5,14.79,0.06,3.0,632,1,0
22.0,0,1,71685.0,0,3,3000.0,3,12.84,0.04,3.0,672,0,1
22.0,1,1,51873.0,0,3,6500.0,1,5.99,0.13,2.0,667,1,0
34.0,1,0,81864.0,11,0,15000.0,3,14.13,0.18,8.0,639,0,1
23.0,0,0,48242.0,5,0,2800.0,1,12.87,0.06,4.0,657,0,1
23.0,1,0,49506.0,1,3,9500.0,2,14.74,0.19,4.0,640,0,1
25.0,1,0,53946.0,7,3,17500.0,1,12.53,0.32,4.0,601,0,1
24.0,0,3,39143.0,2,3,4700.0,5,8.94,0.12,3.0,644,1,0
23.0,0,1,32106.0,3,3,8274.0,0,10.17,0.26,4.0,618,0,1
24.0,0,3,41917.0,2,3,5000.0,1,14.96,0.12,4.0,656,0,1
32.0,1,3,37449.0,10,3,3600.0,3,14.11,0.1,9.0,581,0,1
34.0,0,0,83653.0,9,3,5800.0,5,14.59,0.07,5.0,532,0,1
33.0,0,1,62912.0,12,3,15000.0,3,14.42,0.24,10.0,675,0,1
23.0,1,3,65503.0,2,3,10000.0,4,15.4,0.15,4.0,607,0,1
29.0,0,4,101761.0,7,2,15000.0,1,12.18,0.15,10.0,607,1,0
27.0,1,4,25020.0,4,3,8000.0,4,11.89,0.32,10.0,640,0,1
26.0,1,0,51224.0,2,3,5000.0,4,13.99,0.1,3.0,654,0,1
24.0,0,4,113578.0,2,0,8475.0,3,12.99,0.07,4.0,643,0,1
25.0,0,3,145342.0,1,0,20000.0,2,11.14,0.14,4.0,613,1,0
25.0,0,3,55241.0,0,3,5000.0,0,11.89,0.09,3.0,534,1,0
31.0,1,3,37447.0,11,3,4799.0,1,12.29,0.13,8.0,677,0,0
24.0,1,3,58261.0,0,0,2000.0,2,12.69,0.03,4.0,601,0,0
23.0,1,3,24977.0,1,3,5950.0,3,13.49,0.24,3.0,538,0,0
23.0,1,3,154556.0,4,0,4800.0,1,12.99,0.03,2.0,630,0,0
25.0,1,3,94608.0,2,3,12000.0,3,16.4,0.13,4.0,665,0,1
23.0,0,3,46759.0,1,3,6250.0,0,8.9,0.13,4.0,625,1,0
29.0,0,1,49076.0,10,0,12753.0,1,10.16,0.26,8.0,599,1,0
30.0,0,4,35885.0,7,3,6000.0,4,15.58,0.17,8.0,578,0,1
26.0,0,3,37294.0,7,3,12000.0,0,11.11,0.32,3.0,581,0,1
26.0,1,4,78615.0,6,3,12000.0,5,11.01,0.15,4.0,676,1,0
22.0,1,3,51178.0,2,3,6714.0,3,16.55,0.13,3.0,657,0,1
25.0,1,3,63607.0,2,3,20000.0,5,10.99,0.31,3.0,647,0,1
24.0,0,1,66684.0,1,0,9525.0,3,11.66,0.14,3.0,697,0,1
24.0,1,3,28206.0,2,3,7000.0,5,10.62,0.25,2.0,522,0,1
32.0,1,3,71794.0,10,0,3500.0,3,13.72,0.05,6.0,667,0,1
24.0,1,0,49052.0,1,3,3600.0,0,11.12,0.07,3.0,629,1,0
24.0,0,1,104725.0,0,0,12200.0,0,7.29,0.12,2.0,665,0,0
24.0,1,1,159550.0,0,0,1500.0,0,17.27,0.01,2.0,600,0,1
28.0,0,3,61559.0,6,2,8500.0,2,14.83,0.14,5.0,639,1,0
29.0,1,3,86092.0,6,0,11000.0,2,13.43,0.13,6.0,670,1,0
22.0,1,0,108948.0,0,3,12000.0,5,11.01,0.11,4.0,687,0,0
28.0,0,0,92294.0,7,3,14500.0,2,12.61,0.16,7.0,687,0,1
29.0,0,0,39391.0,6,3,5000.0,4,14.84,0.13,8.0,665,0,1
29.0,1,1,22599.0,6,3,6400.0,2,10.37,0.28,6.0,617,0,1
31.0,0,3,47671.0,7,3,2500.0,5,14.09,0.05,5.0,604,0,1
31.0,1,0,65852.0,10,3,9000.0,2,12.49,0.14,7.0,626,0,1
29.0,1,3,31535.0,6,3,6361.0,3,14.54,0.2,6.0,618,0,1
27.0,0,1,106677.0,4,2,3500.0,2,13.57,0.03,8.0,655,0,0
25.0,0,3,36659.0,1,3,9000.0,0,17.58,0.25,4.0,672,0,1
31.0,1,1,43299.0,6,3,6000.0,3,12.84,0.14,7.0,547,1,0
23.0,1,1,120903.0,0,0,15000.0,0,11.34,0.12,2.0,565,1,0
27.0,0,4,67026.0,2,2,8000.0,2,14.11,0.12,9.0,676,0,0
